,Year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
225,1972,Florida,0.0,0.0,1.6,9.9,1.6,9.9,41.8,...,0.0,0.0,0.0,0.0,
226,1972,Georgia,1.25,7.74,1.6,9.9,1.6,9.9,41.8,1.25,1.25,7.74,1.25,7.74,
227,1972,Guam,1.9,11.76,1.6,9.9,1.9,11.76,41.8,1.9,1.9,11.76,1.9,11.76,
228,1972,Hawaii,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
229,1972,Idaho,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.4,1.4,8.66,1.4,8.66,
230,1972,Illinois,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.4,1.4,8.66,1.4,8.66,
231,1972,Indiana,1.25,7.74,1.6,9.9,1.6,9.9,41.8,1.25,1.25,7.74,1.25,7.74,
232,1972,Iowa,0.0,0.0,1.6,9.9,1.6,9.9,41.8,...,0.0,0.0,0.0,0.0,
233,1972,Kansas,0.0,0.0,1.6,9.9,1.6,9.9,41.8,...,0.0,0.0,0.0,0.0,
234,1972,Kentucky,0.65,4.02,1.6,9.9,1.6,9.9,41.8,.65 - .75(b),0.65,4.02,0.75,4.64,(b)
235,1972,Louisiana,0.0,0.0,1.6,9.9,1.6,9.9,41.8,...,0.0,0.0,0.0,0.0,
236,1972,Maine,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.40 - 1.80,1.4,8.66,1.8,11.14,
237,1972,Maryland,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
238,1972,Massachusetts,1.75,10.83,1.6,9.9,1.75,10.83,41.8,1.75,1.75,10.83,1.75,10.83,
239,1972,Michigan,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
240,1972,Minnesota,0.75,4.64,1.6,9.9,1.6,9.9,41.8,.75 - 1.60,0.75,4.64,1.6,9.9,
241,1972,Mississippi,0.0,0.0,1.6,9.9,1.6,9.9,41.8,...,0.0,0.0,0.0,0.0,
242,1972,Missouri,0.0,0.0,1.6,9.9,1.6,9.9,41.8,...,0.0,0.0,0.0,0.0,
243,1972,Montana,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
244,1972,Nebraska,1.0,6.19,1.6,9.9,1.6,9.9,41.8,1,1.0,6.19,1.0,6.19,
245,1972,Nevada,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
246,1972,New Hampshire,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
247,1972,New Jersey,1.5,9.28,1.6,9.9,1.6,9.9,41.8,1.5,1.5,9.28,1.5,9.28,
248,1972,New Mexico,1.3,8.04,1.6,9.9,1.6,9.9,41.8,1.30 - 1.60,1.3,8.04,1.6,9.9,
249,1972,New York,1.85,11.45,1.6,9.9,1.85,11.45,41.8,1.85,1.85,11.45,1.85,11.45,
250,1972,North Carolina,1.45,8.97,1.6,9.9,1.6,9.9,41.8,1.45,1.45,8.97,1.45,8.97,
251,1972,North Dakota,1.0,6.19,1.6,9.9,1.6,9.9,41.8,1.00 - 1.45,1.0,6.19,1.45,8.97,
252,1972,Ohio,0.75,4.64,1.6,9.9,1.6,9.9,41.8,.75 - 1.25(b),0.75,4.64,1.25,7.74,(b)
253,1972,Oklahoma,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.4,1.4,8.66,1.4,8.66,
254,1972,Oregon,1.25,7.74,1.6,9.9,1.6,9.9,41.8,1.25`,1.25,7.74,1.25,7.74,
255,1972,Pennsylvania,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
256,1972,Puerto Rico,0.65,4.02,1.6,9.9,1.6,9.9,41.8,.65 - 1.60,0.65,4.02,1.6,9.9,
257,1972,Rhode Island,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
258,1972,South Carolina,0.0,0.0,1.6,9.9,1.6,9.9,41.8,...,0.0,0.0,0.0,0.0,
259,1972,South Dakota,1.0,6.19,1.6,9.9,1.6,9.9,41.8,1,1.0,6.19,1.0,6.19,
260,1972,Tennessee,0.0,0.0,1.6,9.9,1.6,9.9,41.8,...,0.0,0.0,0.0,0.0,
261,1972,Texas,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.4,1.4,8.66,1.4,8.66,
262,1972,U.S. Virgin Islands,0.0,0.0,1.6,9.9,1.6,9.9,41.8,...,0.0,,0.0,,
263,1972,Utah,1.2,7.43,1.6,9.9,1.6,9.9,41.8,1.20 - 1.35(b),1.2,7.43,1.35,8.35,(b)
264,1972,Vermont,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
265,1972,Virginia,0.0,0.0,1.6,9.9,1.6,9.9,41.8,...,0.0,0.0,0.0,0.0,
266,1972,Washington,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
267,1972,West Virginia,1.2,7.43,1.6,9.9,1.6,9.9,41.8,1.2,1.2,7.43,1.2,7.43,
268,1972,Wisconsin,1.45,8.97,1.6,9.9,1.6,9.9,41.8,1.45 (b),1.45,8.97,1.45,8.97,(b)
269,1972,Wyoming,1.5,9.28,1.6,9.9,1.6,9.9,41.8,1.5,1.5,9.28,1.5,9.28,
270,1973,Alabama,0.0,0.0,1.6,9.32,1.6,9.32,44.4,...,0.0,0.0,0.0,0.0,
271,1973,Alaska,2.1,12.23,1.6,9.32,2.1,12.23,44.4,2.1,2.1,12.23,2.1,12.23,
272,1973,Arizona,0.46799999999999997,2.73,1.6,9.32,1.6,9.32,44.4,18.72-26.40/wk(b),0.46799999999999997,2.73,0.66,3.84,(b)
273,1973,Arkansas,1.2,6.99,1.6,9.32,1.6,9.32,44.4,1.2,1.2,6.99,1.2,6.99,
274,1973,California,1.65,9.61,1.6,9.32,1.65,9.61,44.4,1.65(b),1.65,9.61,1.65,9.61,(b)
275,1973,Colorado,1.0,5.83,1.6,9.32,1.6,9.32,44.4,1.00 - 1.25(b),1.0,5.83,1.25,7.28,(b)
276,1973,Connecticut,1.85,10.78,1.6,9.32,1.85,10.78,44.4,1.85,1.85,10.78,1.85,10.78,
277,1973,Delaware,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
278,1973,District of Columbia,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.60 - 2.25,1.6,9.32,2.25,13.11,
279,1973,Florida,0.0,0.0,1.6,9.32,1.6,9.32,44.4,...,0.0,0.0,0.0,0.0,
280,1973,Georgia,1.25,7.28,1.6,9.32,1.6,9.32,44.4,1.25,1.25,7.28,1.25,7.28,
281,1973,Guam,1.9,11.07,1.6,9.32,1.9,11.07,44.4,1.9,1.9,11.07,1.9,11.07,
282,1973,Hawaii,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
283,1973,Idaho,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,
284,1973,Illinois,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,
285,1973,Indiana,1.25,7.28,1.6,9.32,1.6,9.32,44.4,1.25,1.25,7.28,1.25,7.28,
286,1973,Iowa,0.0,0.0,1.6,9.32,1.6,9.32,44.4,...,0.0,0.0,0.0,0.0,
287,1973,Kansas,0.0,0.0,1.6,9.32,1.6,9.32,44.4,...,0.0,0.0,0.0,0.0,
288,1973,Kentucky,0.65,3.79,1.6,9.32,1.6,9.32,44.4,.65 - .75(b),0.65,3.79,0.75,4.37,(b)
289,1973,Louisiana,0.0,0.0,1.6,9.32,1.6,9.32,44.4,...,0.0,0.0,0.0,0.0,
290,1973,Maine,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.40 - 1.80,1.4,8.16,1.8,10.49,
291,1973,Maryland,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
292,1973,Massachusetts,1.75,10.19,1.6,9.32,1.75,10.19,44.4,1.75,1.75,10.19,1.75,10.19,
293,1973,Michigan,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
294,1973,Minnesota,0.75,4.37,1.6,9.32,1.6,9.32,44.4,.75 - 1.60,0.75,4.37,1.6,9.32,
295,1973,Mississippi,0.0,0.0,1.6,9.32,1.6,9.32,44.4,...,0.0,0.0,0.0,0.0,
296,1973,Missouri,0.0,0.0,1.6,9.32,1.6,9.32,44.4,...,0.0,0.0,0.0,0.0,
297,1973,Montana,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
298,1973,Nebraska,1.0,5.83,1.6,9.32,1.6,9.32,44.4,1,1.0,5.83,1.0,5.83,
299,1973,Nevada,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
300,1973,New Hampshire,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
301,1973,New Jersey,1.5,8.74,1.6,9.32,1.6,9.32,44.4,1.5,1.5,8.74,1.5,8.74,
302,1973,New Mexico,1.3,7.57,1.6,9.32,1.6,9.32,44.4,1.30 - 1.60,1.3,7.57,1.6,9.32,
303,1973,New York,1.85,10.78,1.6,9.32,1.85,10.78,44.4,1.85,1.85,10.78,1.85,10.78,
304,1973,North Carolina,1.45,8.45,1.6,9.32,1.6,9.32,44.4,1.45,1.45,8.45,1.45,8.45,
305,1973,North Dakota,1.0,5.83,1.6,9.32,1.6,9.32,44.4,1.00 - 1.45,1.0,5.83,1.45,8.45,
306,1973,Ohio,0.75,4.37,1.6,9.32,1.6,9.32,44.4,.75 - 1.25(b),0.75,4.37,1.25,7.28,(b)
307,1973,Oklahoma,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,
308,1973,Oregon,1.25,7.28,1.6,9.32,1.6,9.32,44.4,1.25`,1.25,7.28,1.25,7.28,
309,1973,Pennsylvania,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
310,1973,Puerto Rico,0.65,3.79,1.6,9.32,1.6,9.32,44.4,.65 - 1.60,0.65,3.79,1.6,9.32,
311,1973,Rhode Island,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
312,1973,South Carolina,0.0,0.0,1.6,9.32,1.6,9.32,44.4,...,0.0,0.0,0.0,0.0,
313,1973,South Dakota,1.0,5.83,1.6,9.32,1.6,9.32,44.4,1,1.0,5.83,1.0,5.83,
314,1973,Tennessee,0.0,0.0,1.6,9.32,1.6,9.32,44.4,...,0.0,0.0,0.0,0.0,
315,1973,Texas,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,
316,1973,U.S. Virgin Islands,0.0,0.0,1.6,9.32,1.6,9.32,44.4,...,0.0,,0.0,,
317,1973,Utah,1.2,6.99,1.6,9.32,1.6,9.32,44.4,1.20 - 1.35(b),1.2,6.99,1.35,7.86,(b)
318,1973,Vermont,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
319,1973,Virginia,0.0,0.0,1.6,9.32,1.6,9.32,44.4,...,0.0,0.0,0.0,0.0,
320,1973,Washington,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
321,1973,West Virginia,1.2,6.99,1.6,9.32,1.6,9.32,44.4,1.2,1.2,6.99,1.2,6.99,
322,1973,Wisconsin,1.45,8.45,1.6,9.32,1.6,9.32,44.4,1.45 (b),1.45,8.45,1.45,8.45,(b)
323,1973,Wyoming,1.5,8.74,1.6,9.32,1.6,9.32,44.4,1.5,1.5,8.74,1.5,8.74,
324,1974,Alabama,0.0,0.0,1.6,8.39,1.6,8.39,49.3,...,0.0,0.0,0.0,0.0,
325,1974,Alaska,2.1,11.02,1.6,8.39,2.1,11.02,49.3,2.1,2.1,11.02,2.1,11.02,
326,1974,Arizona,0.46799999999999997,2.46,1.6,8.39,1.6,8.39,49.3,18.72-26.40/wk(b),0.46799999999999997,2.46,0.66,3.46,(b)
327,1974,Arkansas,1.2,6.3,1.6,8.39,1.6,8.39,49.3,1.2,1.2,6.3,1.2,6.3,
328,1974,California,1.65,8.66,1.6,8.39,1.65,8.66,49.3,1.65(b),1.65,8.66,1.65,8.66,(b)
329,1974,Colorado,1.0,5.25,1.6,8.39,1.6,8.39,49.3,1.00 - 1.25(b),1.0,5.25,1.25,6.56,(b)
330,1974,Connecticut,1.85,9.71,1.6,8.39,1.85,9.71,49.3,1.85,1.85,9.71,1.85,9.71,
331,1974,Delaware,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
332,1974,District of Columbia,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.60 - 2.25,1.6,8.39,2.25,11.8,
333,1974,Florida,0.0,0.0,1.6,8.39,1.6,8.39,49.3,...,0.0,0.0,0.0,0.0,
334,1974,Georgia,1.25,6.56,1.6,8.39,1.6,8.39,49.3,1.25,1.25,6.56,1.25,6.56,
335,1974,Guam,1.9,9.97,1.6,8.39,1.9,9.97,49.3,1.9,1.9,9.97,1.9,9.97,
336,1974,Hawaii,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
337,1974,Idaho,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,
338,1974,Illinois,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,
339,1974,Indiana,1.25,6.56,1.6,8.39,1.6,8.39,49.3,1.25,1.25,6.56,1.25,6.56,
340,1974,Iowa,0.0,0.0,1.6,8.39,1.6,8.39,49.3,...,0.0,0.0,0.0,0.0,
341,1974,Kansas,0.0,0.0,1.6,8.39,1.6,8.39,49.3,...,0.0,0.0,0.0,0.0,
342,1974,Kentucky,0.65,3.41,1.6,8.39,1.6,8.39,49.3,.65 - .75(b),0.65,3.41,0.75,3.93,(b)
343,1974,Louisiana,0.0,0.0,1.6,8.39,1.6,8.39,49.3,...,0.0,0.0,0.0,0.0,
344,1974,Maine,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.40 - 1.80,1.4,7.35,1.8,9.44,
345,1974,Maryland,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
346,1974,Massachusetts,1.75,9.18,1.6,8.39,1.75,9.18,49.3,1.75,1.75,9.18,1.75,9.18,
347,1974,Michigan,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
348,1974,Minnesota,0.75,3.93,1.6,8.39,1.6,8.39,49.3,.75 - 1.60,0.75,3.93,1.6,8.39,
349,1974,Mississippi,0.0,0.0,1.6,8.39,1.6,8.39,49.3,...,0.0,0.0,0.0,0.0,
350,1974,Missouri,0.0,0.0,1.6,8.39,1.6,8.39,49.3,...,0.0,0.0,0.0,0.0,
351,1974,Montana,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
352,1974,Nebraska,1.0,5.25,1.6,8.39,1.6,8.39,49.3,1,1.0,5.25,1.0,5.25,
353,1974,Nevada,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
354,1974,New Hampshire,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
355,1974,New Jersey,1.5,7.87,1.6,8.39,1.6,8.39,49.3,1.5,1.5,7.87,1.5,7.87,
356,1974,New Mexico,1.3,6.82,1.6,8.39,1.6,8.39,49.3,1.30 - 1.60,1.3,6.82,1.6,8.39,
357,1974,New York,1.85,9.71,1.6,8.39,1.85,9.71,49.3,1.85,1.85,9.71,1.85,9.71,
358,1974,North Carolina,1.45,7.61,1.6,8.39,1.6,8.39,49.3,1.45,1.45,7.61,1.45,7.61,
359,1974,North Dakota,1.0,5.25,1.6,8.39,1.6,8.39,49.3,1.00 - 1.45,1.0,5.25,1.45,7.61,
360,1974,Ohio,0.75,3.93,1.6,8.39,1.6,8.39,49.3,.75 - 1.25(b),0.75,3.93,1.25,6.56,(b)
361,1974,Oklahoma,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,
362,1974,Oregon,1.25,6.56,1.6,8.39,1.6,8.39,49.3,1.25`,1.25,6.56,1.25,6.56,
363,1974,Pennsylvania,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
364,1974,Puerto Rico,0.65,3.41,1.6,8.39,1.6,8.39,49.3,.65 - 1.60,0.65,3.41,1.6,8.39,
365,1974,Rhode Island,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
366,1974,South Carolina,0.0,0.0,1.6,8.39,1.6,8.39,49.3,...,0.0,0.0,0.0,0.0,
367,1974,South Dakota,1.0,5.25,1.6,8.39,1.6,8.39,49.3,1,1.0,5.25,1.0,5.25,
368,1974,Tennessee,0.0,0.0,1.6,8.39,1.6,8.39,49.3,...,0.0,0.0,0.0,0.0,
369,1974,Texas,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,
370,1974,U.S. Virgin Islands,0.0,0.0,1.6,8.39,1.6,8.39,49.3,...,0.0,,0.0,,
371,1974,Utah,1.2,6.3,1.6,8.39,1.6,8.39,49.3,1.20 - 1.35(b),1.2,6.3,1.35,7.08,(b)
372,1974,Vermont,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
373,1974,Virginia,0.0,0.0,1.6,8.39,1.6,8.39,49.3,...,0.0,0.0,0.0,0.0,
374,1974,Washington,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
375,1974,West Virginia,1.2,6.3,1.6,8.39,1.6,8.39,49.3,1.2,1.2,6.3,1.2,6.3,
376,1974,Wisconsin,1.45,7.61,1.6,8.39,1.6,8.39,49.3,1.45 (b),1.45,7.61,1.45,7.61,(b)
377,1974,Wyoming,1.5,7.87,1.6,8.39,1.6,8.39,49.3,1.5,1.5,7.87,1.5,7.87,
378,1975,Alabama,0.0,0.0,1.6,7.69,1.6,7.69,53.8,...,0.0,0.0,0.0,0.0,
379,1975,Alaska,2.1,10.1,1.6,7.69,2.1,10.1,53.8,2.1,2.1,10.1,2.1,10.1,
380,1975,Arizona,0.46799999999999997,2.25,1.6,7.69,1.6,7.69,53.8,18.72-26.40/wk(b),0.46799999999999997,2.25,0.66,3.17,(b)
381,1975,Arkansas,1.2,5.77,1.6,7.69,1.6,7.69,53.8,1.2,1.2,5.77,1.2,5.77,
382,1975,California,1.65,7.93,1.6,7.69,1.65,7.93,53.8,1.65(b),1.65,7.93,1.65,7.93,(b)
383,1975,Colorado,1.0,4.81,1.6,7.69,1.6,7.69,53.8,1.00 - 1.25(b),1.0,4.81,1.25,6.01,(b)
384,1975,Connecticut,1.85,8.89,1.6,7.69,1.85,8.89,53.8,1.85,1.85,8.89,1.85,8.89,
385,1975,Delaware,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
386,1975,District of Columbia,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.60 - 2.25,1.6,7.69,2.25,10.82,
387,1975,Florida,0.0,0.0,1.6,7.69,1.6,7.69,53.8,...,0.0,0.0,0.0,0.0,
388,1975,Georgia,1.25,6.01,1.6,7.69,1.6,7.69,53.8,1.25,1.25,6.01,1.25,6.01,
389,1975,Guam,1.9,9.13,1.6,7.69,1.9,9.13,53.8,1.9,1.9,9.13,1.9,9.13,
390,1975,Hawaii,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
391,1975,Idaho,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,
392,1975,Illinois,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,
393,1975,Indiana,1.25,6.01,1.6,7.69,1.6,7.69,53.8,1.25,1.25,6.01,1.25,6.01,
394,1975,Iowa,0.0,0.0,1.6,7.69,1.6,7.69,53.8,...,0.0,0.0,0.0,0.0,
395,1975,Kansas,0.0,0.0,1.6,7.69,1.6,7.69,53.8,...,0.0,0.0,0.0,0.0,
396,1975,Kentucky,0.65,3.13,1.6,7.69,1.6,7.69,53.8,.65 - .75(b),0.65,3.13,0.75,3.61,(b)
397,1975,Louisiana,0.0,0.0,1.6,7.69,1.6,7.69,53.8,...,0.0,0.0,0.0,0.0,
398,1975,Maine,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.40 - 1.80,1.4,6.73,1.8,8.65,
399,1975,Maryland,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
400,1975,Massachusetts,1.75,8.41,1.6,7.69,1.75,8.41,53.8,1.75,1.75,8.41,1.75,8.41,
401,1975,Michigan,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
402,1975,Minnesota,0.75,3.61,1.6,7.69,1.6,7.69,53.8,.75 - 1.60,0.75,3.61,1.6,7.69,
403,1975,Mississippi,0.0,0.0,1.6,7.69,1.6,7.69,53.8,...,0.0,0.0,0.0,0.0,
404,1975,Missouri,0.0,0.0,1.6,7.69,1.6,7.69,53.8,...,0.0,0.0,0.0,0.0,
405,1975,Montana,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
406,1975,Nebraska,1.0,4.81,1.6,7.69,1.6,7.69,53.8,1,1.0,4.81,1.0,4.81,
407,1975,Nevada,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
408,1975,New Hampshire,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
409,1975,New Jersey,1.5,7.21,1.6,7.69,1.6,7.69,53.8,1.5,1.5,7.21,1.5,7.21,
410,1975,New Mexico,1.3,6.25,1.6,7.69,1.6,7.69,53.8,1.30 - 1.60,1.3,6.25,1.6,7.69,
411,1975,New York,1.85,8.89,1.6,7.69,1.85,8.89,53.8,1.85,1.85,8.89,1.85,8.89,
412,1975,North Carolina,1.45,6.97,1.6,7.69,1.6,7.69,53.8,1.45,1.45,6.97,1.45,6.97,
413,1975,North Dakota,1.0,4.81,1.6,7.69,1.6,7.69,53.8,1.00 - 1.45,1.0,4.81,1.45,6.97,
414,1975,Ohio,0.75,3.61,1.6,7.69,1.6,7.69,53.8,.75 - 1.25(b),0.75,3.61,1.25,6.01,(b)
415,1975,Oklahoma,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,
416,1975,Oregon,1.25,6.01,1.6,7.69,1.6,7.69,53.8,1.25`,1.25,6.01,1.25,6.01,
417,1975,Pennsylvania,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
418,1975,Puerto Rico,0.65,3.13,1.6,7.69,1.6,7.69,53.8,.65 - 1.60,0.65,3.13,1.6,7.69,
419,1975,Rhode Island,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
420,1975,South Carolina,0.0,0.0,1.6,7.69,1.6,7.69,53.8,...,0.0,0.0,0.0,0.0,
421,1975,South Dakota,1.0,4.81,1.6,7.69,1.6,7.69,53.8,1,1.0,4.81,1.0,4.81,
422,1975,Tennessee,0.0,0.0,1.6,7.69,1.6,7.69,53.8,...,0.0,0.0,0.0,0.0,
423,1975,Texas,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,
424,1975,U.S. Virgin Islands,0.0,0.0,1.6,7.69,1.6,7.69,53.8,...,0.0,,0.0,,
425,1975,Utah,1.2,5.77,1.6,7.69,1.6,7.69,53.8,1.20 - 1.35(b),1.2,5.77,1.35,6.49,(b)
426,1975,Vermont,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
427,1975,Virginia,0.0,0.0,1.6,7.69,1.6,7.69,53.8,...,0.0,0.0,0.0,0.0,
428,1975,Washington,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
429,1975,West Virginia,1.2,5.77,1.6,7.69,1.6,7.69,53.8,1.2,1.2,5.77,1.2,5.77,
430,1975,Wisconsin,1.45,6.97,1.6,7.69,1.6,7.69,53.8,1.45 (b),1.45,6.97,1.45,6.97,(b)
431,1975,Wyoming,1.5,7.21,1.6,7.69,1.6,7.69,53.8,1.5,1.5,7.21,1.5,7.21,
432,1976,Alabama,0.0,0.0,2.2,10.0,2.2,10.0,56.9,...,0.0,0.0,0.0,0.0,
433,1976,Alaska,2.8,12.73,2.2,10.0,2.8,12.73,56.9,2.8,2.8,12.73,2.8,12.73,
434,1976,Arizona,0.0,0.0,2.2,10.0,2.2,10.0,56.9,...,0.0,0.0,0.0,0.0,
435,1976,Arkansas,1.9,8.64,2.2,10.0,2.2,10.0,56.9,1.9,1.9,8.64,1.9,8.64,
436,1976,California,2.0,9.09,2.2,10.0,2.2,10.0,56.9,2,2.0,9.09,2.0,9.09,
437,1976,Colorado,1.0,4.55,2.2,10.0,2.2,10.0,56.9,1.00 - 1.25(b),1.0,4.55,1.25,5.68,(b)
438,1976,Connecticut,2.21,10.05,2.2,10.0,2.21,10.05,56.9,2.21 & 2.31,2.21,10.05,2.31,10.5,
439,1976,Delaware,2.0,9.09,2.2,10.0,2.2,10.0,56.9,2,2.0,9.09,2.0,9.09,
440,1976,District of Columbia,2.25,10.23,2.2,10.0,2.25,10.23,56.9,2.25 - 2.75,2.25,10.23,2.75,12.5,
441,1976,Florida,0.0,0.0,2.2,10.0,2.2,10.0,56.9,...,0.0,0.0,0.0,0.0,
442,1976,Georgia,1.25,5.68,2.2,10.0,2.2,10.0,56.9,1.25,1.25,5.68,1.25,5.68,
443,1976,Guam,2.3,10.46,2.2,10.0,2.3,10.46,56.9,2.3,2.3,10.46,2.3,10.46,
444,1976,Hawaii,2.4,10.91,2.2,10.0,2.4,10.91,56.9,2.4,2.4,10.91,2.4,10.91,
445,1976,Idaho,1.6,7.27,2.2,10.0,2.2,10.0,56.9,1.6,1.6,7.27,1.6,7.27,
446,1976,Illinois,2.1,9.55,2.2,10.0,2.2,10.0,56.9,2.1,2.1,9.55,2.1,9.55,
447,1976,Indiana,1.25,5.68,2.2,10.0,2.2,10.0,56.9,1.25,1.25,5.68,1.25,5.68,
448,1976,Iowa,0.0,0.0,2.2,10.0,2.2,10.0,56.9,...,0.0,0.0,0.0,0.0,
449,1976,Kansas,0.0,0.0,2.2,10.0,2.2,10.0,56.9,...,0.0,0.0,0.0,0.0,
450,1976,Kentucky,1.6,7.27,2.2,10.0,2.2,10.0,56.9,1.6,1.6,7.27,1.6,7.27,
